geolocation_zip_code_prefix,geolocation_lat,geolocation_lng
69085,-3.072542510964265,-60.0508215
69303,-3.0537144608488576,-59.950260418403204
69313,-2.6296350346741044,-56.736791957744025
69314,2.8130856478546566,-60.70600869673317
69380,2.8239206355724424,-60.71801184013026
69900,2.832333502399192,-60.723250555893706
69901,2.819445193912033,-60.66787289515002
69903,2.820568388323912,-60.75377568216231
69917,-4.096900944964529,-63.14599039919177
69918,-2.519134954957341,-66.09262861079429
70040,-10.93964398542659,-69.56718520987947
70070,-9.98080061554684,-67.80143293728644
70160,-9.958102522621033,-67.7961031902591
70200,-9.93034257285476,-67.82081885636795
70232,-9.932444622540222,-67.8189091486237
70235,-9.971109817646747,-67.81616366625309
70256,-10.330404926424317,-67.18848343155959
70275,-9.951317499999961,-67.85151076599993
70277,-9.959179242881248,-67.83086213406779
70278,-9.962751919426283,-67.78985768384965
70294,-10.158287833913427,-67.73558130063502
70298,-10.004356724293872,-67.77629459991907
70330,-15.798928499999993,-47.87092349999999
70340,-15.834766500000004,-47.91859650000001
70344,-15.810238117238967,-47.885866127587
70352,-15.820890648020056,-47.89662257244693
70361,-15.820128000000004,-47.91412575
70364,-15.797048214052706,-47.89390250751566
70383,-15.813197999999995,-47.90248874999999
70384,-15.813443301036164,-47.91378414822818
70387,-15.803766000000005,-47.89373400000001
70390,-15.812043005513553,-47.90291092377988
70610,-15.769281260999945,-47.95934499999999
70645,-15.798781906642564,-47.9241038315507
70648,-15.772198653038707,-47.91965086234747
70650,-15.784049999999947,-47.91689999999997
70658,-15.737759999999998,-47.89320525
70660,-15.770500477316327,-47.886177815229566
70673,-15.778699796124187,-47.88661075736597
70680,-15.772324499999993,-47.88312075
70686,-15.769552499999998,-47.88321524999999
70687,-15.775290000000005,-47.88632249999999
70701,-15.759605415029435,-47.8924789220096
70719,-15.74626913261106,-47.89387691421608
70732,-15.746634,-47.89236375
70734,-15.776146452495912,-47.88690397369834
70735,-15.74225476158464,-47.894786597409016
70740,-15.735400327205578,-47.898434418330496
70746,-15.747918410785275,-47.901363883980636
70750,-15.756462000000004,-47.89103399999999
70757,-15.73898331204695,-47.89687287310593
70762,-15.745333499999996,-47.8941345
70765,-15.782939999999993,-47.87443575000001
70767,-15.747612410785283,-47.884183135437745
70770,-15.754364999999993,-47.88062775
70772,-15.743474999999993,-47.888856
70773,-15.839193529260907,-47.97979686943345
70775,-15.82760452902433,-47.975234903637286
70790,-15.81426008206124,-47.98766041104592
70833,-15.767044393069607,-47.780868014481726
70856,-15.755432061053767,-47.83908569663574
70862,-15.737741717179293,-47.85460018734491
70875,-15.752180776299832,-47.83609005828382
70878,-15.90437718612432,-47.77835807938811
70908,-15.848499432295167,-47.89879380923621
71009,-15.909380221630547,-47.978188859217745
71015,-15.885824058184285,-48.02089322187012
71020,-15.886549407393842,-48.01621760450622
71065,-15.834244892319187,-48.04304667652487
71070,-15.791888614516655,-47.844987837759675
71090,-15.832475819308588,-48.010333881945144
71200,-15.834617859125213,-48.019182496265536
71215,-15.836189372726881,-48.03253903105335
71250,-15.792332777433858,-47.848280944358464
71261,-15.831507404965274,-48.01706117281206
71503,-15.842882222788113,-48.02347760909142
71505,-15.856708630726276,-48.046611613718774
71510,-15.838162316677025,-48.05502425913691
71515,-15.814491028077605,-48.08785351403879
71520,-15.829734368351671,-48.056957643035744
71535,-15.796159893165116,-48.10669273120615
71540,-15.80493194385343,-48.086132975937176
71551,-15.82526943050416,-48.0826393000706
71574,-15.829904946314823,-48.058914730535385
71596,-15.787499509705675,-48.13140143364774
71605,-15.826305062166414,-48.11336322382734
71625,-15.840729132797055,-48.127392277267425
71676,-15.812321913398387,-48.12699765732182
71680,-15.83473300585225,-48.109853922526064
71691,-15.79660731606443,-48.13845015102543
71692,-15.819978595074403,-48.09674963418066
71694,-15.844330836281465,-48.12795405605899
71699,-15.790426919322462,-48.13940810203577
71810,-15.785856277819445,-48.121786328941354
71825,-15.83974325271796,-48.11138411219221
71882,-15.818357926224587,-48.13107964219484
71884,-15.899362502948225,-48.12682188789258
71900,-15.862981251987168,-48.08099065039743
71905,-16.021118392876016,-48.078608640231344
71906,-16.026929699477567,-48.06886454823199
71908,-16.039650573214978,-48.02435007321498
71910,-16.009190779584536,-47.987010330623185
71915,-16.01045630983125,-47.998871268068655
71916,-15.657550942494627,-48.19386474281183
71920,-15.664069030677707,-48.194073496935815
71925,-16.123140000000006,-47.95617150000001
71927,-16.057812674373025,-48.040253957554036
71928,-16.09147555034801,-47.98643429373548
71930,-15.848295225922616,-48.9773255686526
71931,-15.937367865665836,-48.30696417220196
71936,-15.652827724190473,-47.78777324953275
71937,-15.641655317715378,-47.8239510808418
71950,-15.622266835071855,-47.66082498289879
71990,-15.62339711291284,-47.64144738105879
72002,-15.644626822049297,-47.64499821418316
72006,-15.612082098085112,-47.64963629035777
72010,-15.619894137232835,-47.63747343066043
72015,-15.624353503442626,-47.65883644953568
72115,-14.137490180612282,-47.51839820553177
72125,-16.779152879462593,-47.61434781672579
72135,-16.759110476850648,-47.603008198425805
72140,-15.541974914051163,-47.32589300492628
72145,-14.08633999999995,-46.366039999999934
72146,-16.686311212817248,-49.26862653367358
72150,-16.70654296583296,-49.2684231411224
72210,-16.69226472007835,-49.27939853031968
72215,-16.699836813033077,-49.2691995686581
72225,-16.715746815215404,-49.2669839908648
72233,-16.708540939193036,-49.27671796985153
72236,-16.711414860017406,-49.26711541248845
72240,-16.706589265368983,-49.26958852825902
72241,-16.721723999999945,-49.365286999999974
72242,-16.71422259718632,-49.31573252820076
72250,-16.720647798841053,-49.303505002146686
72251,-16.716990717248144,-49.31039396268985
72260,-16.703785899694566,-49.29760373746183
72280,-16.696383334632507,-49.3063863606629
72300,-16.701784551525552,-49.310452996663045
72304,-16.701034301997474,-49.303409513043725
72316,-16.779881999999947,-49.36381999999996
72317,-16.713673441780113,-49.33302159522542
72318,-16.72639081571352,-49.3154878513763
72319,-16.720007917197524,-49.318557628821665
72321,-16.784216290530765,-49.35934109867871
72410,-16.725897153360208,-49.32610805586185
72420,-16.652796233266038,-49.33142806957378
72425,-16.661903828065103,-49.38486108761814
72445,-16.68690598398074,-49.327715678748895
72450,-16.68257930850188,-49.31057170965344
72460,-16.620365999999947,-49.33269799999997
72465,-16.622576355961346,-49.322957940781286
72542,-16.66154141249493,-49.38791661291822
72545,-16.624318467244315,-49.308060746351565
72548,-16.65591224793346,-49.27301304757656
72580,-16.649582610194585,-49.264274182702685
72620,-16.636636483999947,-49.26407349999993
72622,-16.716327304570328,-49.24445970699102
72631,-16.654895431756067,-49.24132206544999
72726,-16.650508500000004,-49.23636525000001
72755,-16.66105642815813,-49.2409194861221
72800,-16.67123958872513,-49.24669239157298
72801,-16.66290588199996,-49.24830499999996
72804,-16.671369486589228,-49.24665291281036
72810,-16.650218999999947,-49.17958099999996
72812,-16.653857573493855,-49.21215444475068
72853,-16.65964148467902,-49.18779650139801
72860,-16.71133041709552,-49.24118238542738
72862,-16.637477333054427,-49.27803380682671
72870,-16.707950072548876,-49.236406351106346
72872,-16.712366430457703,-49.24051106954229
72880,-16.715321208743998,-49.26112554255564
72887,-16.70041811707182,-49.246422471375396
72920,-16.737169019670816,-49.278830713163
72930,-16.748746356976604,-49.38267165772089
72975,-16.738247449029576,-49.284677926357965
73005,-16.720841999999944,-49.244142499999974
73006,-16.7061655367614,-49.235495571765156
73010,-16.706407409168822,-49.236651999142936
73015,-16.704534334330315,-49.238673385528394
73020,-16.740750074999937,-49.25954644699994
73040,-16.746376916952546,-49.213835760637075
73090,-16.746824999999944,-49.22773549999997
73092,-16.75519933407452,-49.26076978982773
73105,-16.764779748172778,-49.23429673502355
73250,-16.302051602943937,-48.947043928940275
73251,-16.310044834476727,-48.93833744318334
73252,-16.278962157418505,-48.97779040789418
73255,-16.302135469371187,-48.88835311283921
73270,-16.329301970119634,-48.95524435359522
73320,-16.385082105488866,-48.97618388348653
73350,-16.343716499999996,-48.97696049999998
73360,-16.361501863599994,-48.96460763343485
73369,-16.374010700367087,-48.9780431158685
73370,-16.372950772474507,-48.94594506619724
73401,-16.341236999999992,-48.9550275
73700,-16.357444032038654,-48.98067767649511
73752,-16.699463082834868,-49.10138773362875
73770,-17.325174520233702,-48.42456267001938
73801,-16.499922210911027,-49.419687943709704
73813,-16.644082500000003,-49.388906249999984
73840,-16.394678999999996,-49.23315000000001
73870,-16.369171315592023,-49.49788347584993
73900,-16.20147327925682,-49.60877151434556
73920,-18.412104607885386,-49.20525436487871
74015,-18.408400374209968,-49.209673643682365
74030,-18.411974387911968,-49.21630218519257
74043,-18.40813543283229,-49.203646698380744
74045,-18.210419804163184,-49.72831189950814
74055,-18.40311129966472,-49.21873220251914
74063,-17.72574961798353,-49.10402147455226
74080,-17.734427042124146,-49.1155306032592
74085,-17.756259633101088,-48.65538825461811
74093,-17.749300307155234,-48.58479200225178
74110,-18.1375576121971,-48.56958605066714
74140,-17.743059222798664,-48.619804904034176
74150,-18.01372013757573,-49.362344756509934
74160,-18.010584327824915,-49.36094456207639
74170,-17.943628201189068,-47.4712658702569
74180,-18.17338057868314,-47.94174539119401
74210,-18.170358424257344,-47.931951341893736
74215,-17.881835164976554,-51.73008147068834
74223,-17.8733676246529,-51.72051077763238
74230,-17.538590837184366,-52.54220720000095
74255,-18.441385368781095,-50.441140763718025
74305,-18.76494194268429,-51.34888013453797
74310,-17.536963871548437,-52.53914630290781
74323,-16.966146897056113,-51.81503991789797
74330,-17.811153679908106,-50.589179519588
74333,-17.821334476509595,-50.58408326609536
74340,-17.817556862785466,-50.60673360350764
74343,-18.08925945023524,-50.2178805574487
74360,-17.4484197311766,-51.17130546235321
74366,-17.801402684653542,-50.93516207074731
74375,-17.794703537730673,-50.93203183557614
74394,-17.807940240906625,-50.603543907871206
74423,-16.968294398517013,-49.77499086112319
74435,-16.819073221399687,-49.9173899169034
74440,-16.036419050604554,-50.71489968497932
74453,-15.906845922265049,-52.24843572712717
74460,-15.325412285701056,-49.1295123563161
74463,-15.317355674285686,-49.13183332571431
74473,-15.169569328808546,-49.814012169427976
74477,-15.16355213000203,-49.79857914544353
74483,-14.857881223702002,-49.33720565594361
74484,-14.907548999999944,-49.26010849999996
74550,-15.3170886005253,-49.59507609319665
74560,-15.766549453503716,-49.36247966719912
74563,-14.953075758674435,-49.55561328224618
74565,-14.315260143310661,-49.15098628618659
74590,-14.527289245053773,-49.15038996552102
74603,-14.472366803610125,-48.46565898194933
74610,-14.547067484397258,-49.96852769937589
74630,-13.428498372502801,-49.13837650801461
74645,-14.091314388602136,-50.33934726195211
74650,-13.441185000000004,-49.14090748115721
74663,-15.92963841260422,-50.138192474248534
74665,-15.918344512390327,-49.605305888866575
74672,-9.187329041961275,-63.192090866499
74685,-8.754078853341452,-63.90062415726487
74710,-8.74414050272076,-63.906289540487116
74720,-8.803875568012504,-63.89118749893503
74730,-8.775523046014698,-63.82824457054834
74805,-9.89907210096716,-63.0292651498388
74810,-9.9135375063553,-63.04424245674391
74815,-8.774207182592296,-63.84050407515601
74823,-8.775153253441399,-63.89084606722406
74835,-8.779766269645185,-63.89813168960104
74840,-8.759333689486537,-63.82808089578236
74845,-8.792661553734762,-63.890649069016064
74853,-9.911263645099524,-63.02168042338867
74893,-11.733604316742266,-62.30914859969057
74912,-12.739053778590439,-60.1404247263607
74914,-13.494146065151227,-60.54079184268491
74915,-12.744459809712007,-60.13301398495239
74919,-10.885649712879164,-61.92526601120085
74930,-10.726514999999992,-62.25218099999999
74932,-11.52167206485777,-61.01306348804001
74936,-12.74440265699912,-60.14366199466497
74943,-11.42791426453094,-61.951584488405715
74946,-10.8749992441561,-61.91839889757756
74954,-12.740809689379626,-60.142949253937466
74970,-13.127512584032777,-60.543997921236716
74986,-12.997430999999995,-60.94379386724307
74987,-13.124298208742644,-60.5379795655698
75020,-10.17795750764605,-48.320293416180974
75054,-10.185673141991543,-48.32709761933616
75060,-10.201711823221702,-48.33731893653685
75063,-10.239667635429836,-48.32916818228507
75093,-10.210509022964793,-48.328278886564505
75094,-10.174063860089056,-48.31164413991094
75095,-10.220162988477023,-48.32726818099012
75110,-10.199456749513882,-48.350758184238146
75113,-10.247355729962347,-48.346718216806096
75120,-10.154781396468412,-48.31572345826884
75123,-12.924573766303013,-46.94650952324632
75124,-11.734105652429388,-49.064353755420896
75133,-11.734749365103127,-49.058538246923476
75135,-11.717267406480627,-49.076049593519365
75143,-11.725317272183787,-49.064444366692044
75180,-11.725793095169447,-49.07465604439064
75195,-11.719604261128087,-49.0719886711785
75200,-10.183351316600273,-48.88068041975336
75280,-10.164147832385828,-48.89641680777694
75345,-7.976640698028188,-46.80347884812204
75350,-8.066920872233219,-48.46843889025254
75370,-8.831463687129876,-48.51181439625635
75383,-8.393277105557901,-47.770892752597845
75388,-7.70780670210806,-47.31399660249135
75400,-8.049661582730607,-48.48865169223567
75440,-7.195989280673177,-48.212540088368776
75526,-7.205404068232621,-48.21663827009935
75550,-7.184256510388503,-48.21922882541401
75570,-7.191676725059308,-48.20941280286822
75600,-7.1891918564318775,-48.20207027873082
75620,-6.328200580179132,-47.41815418513434
75640,-5.470257666625256,-47.88618472178878
75650,-15.591797814227796,-56.10450379644304
75680,-15.597970615125586,-56.10709844891471
75690,-15.544504156010973,-56.02035151772056
75709,-15.546441849999953,-56.03592499999996
75710,-15.573909438292134,-56.09064433701663
75712,-15.63349367642354,-56.04907325619542
75780,-15.593451406726482,-56.09389282542698
75790,-15.59136691537609,-56.09617412514879
75801,-15.634791671450241,-56.006127301799715
75803,-15.57872841380089,-56.109462319322674
75805,-15.585631518595607,-56.08520580966103
75813,-15.610516207473893,-56.0317086130793
75820,-15.315815108873837,-56.106823464119024
75830,-15.668607268942239,-56.09125165084539
75836,-15.647543999999995,-56.126272080904855
75840,-15.343889222657412,-58.867077505357074
75855,-15.235695210096296,-59.334738070899455
75860,-15.478101000000004,-58.3434585
75880,-15.686416283492301,-58.09920490645307
75890,-15.606982769631983,-57.921907834028865
75901,-15.756887999999947,-58.98271399999996
75903,-15.466973730736608,-58.34852219263389
75904,-16.074009634105753,-57.6874699043359
75905,-14.47667603376428,-59.58898392990777
75907,-11.412054057316015,-58.77013491810761
75908,-10.17336136973274,-59.45350803037938
75909,-14.662189339556008,-57.359534315857715
75912,-14.60265974428977,-57.48757323052536
75960,-10.323435942209684,-58.493285568009966
75970,-11.528327999999945,-59.12397349999996
76100,-13.721906077967365,-59.263968323639354
76160,-14.435444999999945,-58.05882349999996
76200,-13.656103096646126,-57.887562280125465
76235,-14.377951558528526,-56.39588699574628
76280,-13.835747836431901,-56.100159835830965
76300,-13.082228717785547,-55.91397049596622
76330,-13.824929986581367,-56.09421139324537
76343,-14.452913441085148,-56.84480903748381
76350,-13.065290049403384,-55.9207506529154
76385,-13.811683569679856,-56.07650790323617
76386,-14.148263999999946,-56.88345499999996
76400,-10.234267864316749,-54.99564958034666
76410,-12.727945753754222,-56.51632183088429
76420,-9.893131074961069,-56.083109886103706
76450,-11.839567160221828,-55.49730488509469
76500,-9.985395993329092,-57.46872770737154
76510,-9.947450488663435,-54.91276268207238
76515,-11.079319693453698,-54.52029196508874
76550,-11.27563079802712,-57.52250599218621
76600,-10.026614999999943,-56.47890049999997
76630,-11.074689095878224,-54.52843910508884
76680,-11.537909772043747,-57.409266309363964
76700,-12.599347213993518,-52.195091325822624
76801,-16.19729424088149,-52.55604908627304
76804,-10.019565076511473,-51.119763375727615
76808,-14.675602957668328,-52.35813194218035
76820,-10.146996206121106,-52.38840770559168
76821,-13.539216324362135,-52.27494997962041
76824,-15.896564530463381,-52.26003385438714
76871,-12.58703844112544,-52.21686562167408
76872,-14.665214323234654,-52.354837864184
76900,-14.54034108528217,-52.7937148249895
76920,-13.561748076282413,-52.26092044244116
76930,-14.539684599506971,-52.79582520119274
76980,-15.898796903442388,-52.2775516912958
77001,-13.561748076282413,-52.26092044244116
77006,-13.56567733279011,-52.26305444401572
77016,-13.539216324362135,-52.27494997962041
77020,-14.662555297775883,-52.35408541968714
77021,-14.675194090902682,-52.350836823611225
77022,-15.884585999999995,-52.32277124965516
77023,-16.450538607291115,-54.61312123521019
77024,-16.452740509415687,-54.63531383149456
77066,-16.463263725229382,-54.60563417638063
77305,-16.46865819317328,-54.62598403566278
77350,-16.455222167638055,-54.64239316763806
77402,-16.462262451843742,-54.641503781291476
77403,-16.463742569248087,-54.64165855176294
77405,-16.471580029141904,-54.57658586955392
77423,-12.565110584340106,-55.737308397106354
77460,-15.564509224192582,-54.33588339408722
77475,-12.859849538511634,-55.83594176909301
77480,-12.378600541633933,-54.93348942886882
77485,-15.56745722657974,-54.293315301612644
77493,-12.540364522800438,-55.73490666423822
77600,-15.821694430161314,-54.406238369552575
77807,-15.566841986909376,-54.29386686202156
77809,-12.556919739704034,-55.71096814885748
77824,-12.543158997678844,-55.73209961059139
77880,-15.838409942204775,-54.38551222387277
77900,-12.556628997446609,-55.735106078292006
77940,-20.42549972745108,-54.57739103941368
77970,-20.474997790986347,-54.54833837454557
78005,-20.472224018050035,-54.661896771838244
78008,-20.538107498182328,-54.67290466097296
78010,-20.445786147094488,-54.608954303883856
78020,-20.437924820416708,-54.58545716111718
78030,-20.446235781003033,-54.57460321302434
78040,-20.42456072286598,-54.549580360453646
78043,-20.46690513240797,-54.57289853635525
78048,-20.559935882990448,-54.62464767483148
78049,-20.4260786924808,-54.55472272107443
78055,-20.445876415442992,-54.604832284291156
78058,-20.480889458220386,-54.603848587569935
78061,-20.536240454325238,-54.67685319372154
78065,-20.486306703849106,-54.643963839315504
78068,-20.41965076573959,-54.5565367621329
78075,-20.48646367415893,-54.614524490824735
78085,-20.507375179262247,-54.66785663141163
78095,-21.60547915752243,-55.174506780067254
78120,-20.441619920364566,-54.648385343614656
78125,-21.611062911817946,-55.163790377875785
78144,-20.45037079404477,-54.63563653107514
78195,-20.463149145328266,-54.6960039862177
78200,-20.421296498182333,-54.63136499333489
78255,-21.615562258252158,-55.147854968432256
78280,-20.432033287812352,-54.660555339863755
78290,-20.465331527366125,-54.63649539762244
78300,-20.491538353271594,-55.791478864742594
78307,-21.467514538723112,-56.16087011225086
78310,-21.486794803354602,-56.15841530060798
78320,-20.479737202067028,-55.81236260237978
78325,-20.6908477538841,-55.27625362912229
78335,-21.133141833578453,-56.48952200102951
78360,-19.009279965337182,-57.638399303849276
78455,-20.55261113878096,-56.67964667981478
78500,-19.01524378269864,-57.652579655243976
78525,-19.00040488194681,-57.65309980703265
78550,-19.00067281996737,-57.658603063753176
78552,-19.038725369613523,-57.65504398643101
78554,-20.26779007607431,-56.37313099617914
78555,-19.00040488194681,-57.65309980703265
78556,-19.011365976389392,-57.657566399723336
78560,-19.0099698055569,-57.65813368044794
78580,-19.91723505851045,-54.36602878853877
78593,-17.586348232202436,-54.75303328893786
78600,-18.09687088924397,-54.55602852305858
78630,-18.508456698841677,-54.75543471674451
78635,-19.453876013930024,-54.9901733340405
78640,-19.38199142482065,-54.580127515795105
78652,-19.38630663403245,-54.5738304616103
78680,-20.085442850985643,-51.09798617085619
78690,-18.798546254209896,-52.63291659572271
78700,-19.686312601685017,-51.18660475767744
78705,-18.56442805052337,-53.12211122601997
78716,-18.80510150596532,-52.61541891296086
78720,-18.789919936087905,-52.62194025299034
78721,-18.327328524707347,-53.70506704888086
78730,-20.77853208409821,-51.6977333223975
78740,-20.811459636416487,-51.68469587464241
78745,-22.244233716705256,-53.34011079867554
78785,-22.28275696674956,-54.169319018269746
78820,-22.21703390643334,-54.832385521929744
78830,-22.220920364130755,-54.795248382895785
78840,-22.213832754030644,-54.838925819842
78850,-22.21148405202569,-54.83448913336855
78875,-22.22625346645729,-54.81089681121612
78890,-23.117993982352772,-55.22020593764316
79002,-23.940775680584178,-54.30088733188515
79005,-22.6379768375543,-54.82324818490181
79006,-23.271642594239196,-55.53212746782362
79010,-22.616633129236718,-54.8310184758176
79011,-25.39953710297761,-49.254027003606645
79012,-25.430732553465138,-49.25526258110114
79021,-25.410006304460783,-49.251871656385326
79032,-25.433045056898827,-49.274470073691475
79034,-25.430732553465138,-49.25526258110114
79040,-25.4205392381269,-49.268410748946934
79041,-25.43193884263372,-49.27149790980432
79045,-25.434041510416,-49.27076011503842
79046,-25.402009471272567,-49.247682071400526
79050,-25.436608962259754,-49.23755048167811
79051,-25.418212099550576,-49.259222689852635
79052,-25.422156450458754,-49.26818439647411
79060,-25.452475962259754,-49.28718998167813
79070,-25.447061325216644,-49.27712464534467
79074,-25.449436089647413,-49.28785257700971
79075,-25.444388294477463,-49.26748967277396
79090,-25.44377481940673,-49.26857647957049
79091,-25.439040234692985,-49.274759786925365
79093,-25.45302834693288,-49.289531175688154
79097,-25.445171431300178,-49.26009319178832
79100,-25.44164763307181,-49.246021881066454
79103,-25.44293392951117,-49.270981956142904
79104,-25.449935845942093,-49.28981459527483
79107,-25.44875189174227,-49.28181017583238
79112,-25.46775672716261,-49.296626209677456
79117,-25.459887855675454,-49.29382270858096
79130,-25.47216280766343,-49.30798092423106
79150,-25.439895922009335,-49.28488166472388
79170,-25.43990100562241,-49.2814492004733
79300,-25.44184980183505,-49.295463029834394
79333,-25.449370026079887,-49.30292055322403
79390,-25.44764201577092,-49.29763828263374
79400,-25.422007181228064,-49.286143776155605
79420,-25.41892095559465,-49.2810038598304
79500,-25.417695142939557,-49.26789813558196
79540,-25.419730201223373,-49.268800582838075
79550,-25.427050728150515,-49.27376391576978
79556,-25.474129845484928,-49.29013020646161
79570,-25.45503540135356,-49.28561361706314
79602,-25.45830007132605,-49.28896982153243
79610,-25.455637561746265,-49.28677079516997
79620,-25.465897121011015,-49.27338084332621
79645,-25.470227088701854,-49.2885871888289
79700,-25.469383725229374,-49.29276111226844
79740,-25.454066804056755,-49.275385492353934
79750,-25.434458092959215,-49.303263871170024
79802,-25.43012754815626,-49.293345001529204
79803,-25.43185049983057,-49.29943137225743
79804,-25.494747558428035,-49.31002944546709
79813,-25.485916023313518,-49.2924226902591
79823,-25.48840567055225,-49.29959952593924
79826,-25.51529778573489,-49.332903899388285
79830,-25.50398886913895,-49.29612499926378
79833,-25.47794664228203,-49.33979072806776
79840,-25.433802859282146,-49.33485080627846
79904,-25.453822235409252,-49.343697227489024
80010,-25.47999347821569,-49.3432335
80020,-25.45568698618876,-49.333813589958325
80030,-25.480986799613362,-49.323202392030716
80035,-25.59082815375961,-49.3366591984534
80040,-25.545575327213264,-49.3428357180474
80045,-25.56915018151652,-49.34123157077729
80050,-25.47519790478401,-49.22897795599869
80060,-25.46131813321604,-49.23788857299899
80210,-25.492673829303516,-49.233546221190025
80215,-25.481331912964894,-49.25007057545122
80220,-25.501976942732693,-49.25220794075813
80230,-25.488153691970282,-49.23729064636246
80240,-25.513212803768287,-49.23312427947381
80250,-25.519442627243425,-49.25248135053958
80310,-25.502193984736557,-49.26552835873387
80320,-25.512338640025373,-49.26296598903574
80330,-25.517632599226705,-49.27084398652558
80410,-25.52044950513589,-49.289685260199654
80420,-25.505614762823747,-49.26840595944029
80430,-25.535295587281485,-49.24042345628715
80440,-25.534804239863234,-49.25177537434385
80510,-25.54715419233657,-49.25798614377629
80520,-25.52981770967748,-49.26362237039064
80530,-25.415083225921865,-49.31619897683071
80540,-25.411997148479475,-49.33070003067112
80610,-25.400501937272786,-49.332528387183295
80620,-25.42180883458364,-49.3388637485429
80630,-25.407402454065434,-49.32354334401871
80710,-25.38070260727679,-49.27650770413757
80730,-25.392805552935318,-49.30312836837695
80740,-25.39812789702238,-49.28993785720468
81020,-25.39207275076461,-49.29883222009349
81030,-25.38609095697963,-49.27543030766344
81050,-25.39838655981302,-49.26244908035658
81070,-25.39867984041201,-49.25697255008949
81110,-25.404555931106184,-49.34483262932489
81130,-25.429738485140586,-49.36281375437128
81150,-25.383761772588397,-49.334752626046416
81200,-25.40177550000001,-49.22824049999999
81210,-25.388411634452012,-49.237088249382495
81230,-25.38965694585093,-49.23826317641093
81250,-25.377788051499554,-49.25338262916613
81260,-25.37376088343238,-49.214333498615005
81270,-25.390500119337567,-49.22107149763407
81280,-25.368089483113238,-49.207448307088356
81310,-25.387256797391657,-49.21153366042469
81312,-25.38153455704305,-49.23306578919734
81320,-25.37726643075192,-49.2444110692481
81330,-25.395098782964922,-49.22615773382771
81350,-25.373818665560595,-49.25387598903572
81460,-25.40908483210493,-49.21177987376724
81480,-25.39934242492353,-49.206089153067104
81490,-25.41141961459753,-49.20690814844814
81510,-25.446909478763953,-49.205523380085495
81520,-25.45507328559065,-49.21887241283408
81530,-25.457254804702078,-49.20433310799936
81540,-25.44581458061639,-49.223151896329895
81560,-25.460297297535877,-49.21644101304175
81570,-25.470665824186025,-49.20680814574917
81580,-25.44004442197751,-49.2216791499401
81630,-25.455437360811334,-49.215020207051715
81650,-25.471137594494845,-49.1985891829015
81670,-25.487067530671105,-49.15828868137229
81710,-25.532608748009444,-49.208288924844176
81720,-25.481428993623357,-49.153818589358956
81730,-25.54258505190717,-49.216798168330534
81750,-25.52673367361068,-49.205106556466134
81770,-25.506802288649077,-49.174290371775605
81810,-25.509892520049096,-49.16301636502435
81820,-25.511452920076103,-49.18324897195461
81825,-25.54157671663104,-49.19047671495759
81830,-25.506286207888465,-49.1348617440995
81870,-25.53976860527582,-48.524374486971595
81880,-25.70043111186559,-48.484765760912246
81900,-25.89749537624405,-48.57268805235056
81925,-25.880266681597448,-48.5993786227594
81930,-25.521984178872057,-48.524030318554466
81935,-25.915899487043088,-48.581551301592114
82025,-25.675642078769584,-48.468096786784535
82040,-25.518823081445433,-48.53426144210508
82100,-25.296352346642447,-48.33035354118432
82115,-25.43095076557038,-48.7122360840337
82130,-25.411922067718873,-49.19599362435788
82200,-25.460694575364908,-49.18998402703577
82220,-25.450860560670037,-49.179628473253146
82300,-25.44570268986532,-49.07322674179935
82315,-25.460273754659735,-49.18616368166074
82320,-25.42617917788805,-48.711055322503526
82400,-25.2959690511098,-48.323491001887255
82510,-25.285031677482372,-49.229922448910294
82515,-25.38983452721364,-49.1836578413239
82520,-25.372747221032466,-49.16060927762188
82530,-25.35544234078845,-49.16459368941846
82540,-25.37381070892781,-49.20472477794817
82560,-25.35875860464477,-49.20940886709592
82600,-25.365077315343427,-49.1746713623225
82620,-25.34078344963925,-49.17006517438661
82640,-25.365896541547947,-49.10561944994626
82650,-25.36824940113877,-49.20632674210396
82720,-25.365851732303266,-49.1858284015451
82800,-25.369054638351933,-49.31180469940568
82810,-25.370443125616063,-49.355904026526574
82820,-25.202569479461737,-49.31684550146701
82840,-25.4545143880998,-49.539017390423105
82900,-25.46346599999999,-49.5101025
82920,-25.440992230429217,-49.53782003938371
82940,-25.464158134071376,-49.52130059833418
82970,-25.605285128562503,-49.3656623622186
83005,-25.55013459094081,-49.3901887525065
83010,-25.616207976970976,-49.37117464964248
83015,-25.593785999999998,-49.40919674999998
83020,-25.59366260769245,-49.39918377319963
83025,-25.774843193929282,-49.71814784082408
83040,-26.0854068885364,-49.769061949060834
83045,-25.860654560259967,-50.37891794904239
83050,-25.8633703571622,-50.37574111246501
83055,-25.09566150262573,-50.1683169178544
83065,-25.09802269062959,-50.19453687895693
83070,-25.097429493479122,-50.15629242007611
83075,-25.118532087948953,-50.154774922079895
83085,-25.11422953425989,-50.159962229066274
83091,-25.119862134889484,-50.106141250908834
83203,-25.068779319175967,-50.117976618645066
83212,-25.05407131282724,-50.1517514105125
83215,-25.088009783513183,-50.138786325841075
83218,-25.135130326389326,-50.156549433810326
83221,-25.131680886674623,-50.16975549423727
83260,-25.08455451376936,-50.169528828743545
83280,-25.12298048211083,-50.14540378282069
83302,-24.78990809363296,-50.00857084598527
83321,-24.76960548716186,-50.004529538514426
83322,-25.423178169097014,-50.006241668126975
