payment_installments,payment_sequential,order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,payment_type,payment_value,review_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
1.0,2.0,76927b562beef6d31416c21778b2b4e5,68d3e5d419a75d87677d27f67c5b2a04,delivered,2017-05-03 20:03:35,2017-05-03 20:15:12,2017-05-09 16:27:55,2017-05-12 13:18:50,2017-05-24,2.0,c689470c5a069795896edc7b896d9251,0c8380b62e38e8a1e6adbeba7eb9688c,2017-05-09 20:15:12,49.9,12.93,voucher,5.4,f6a72e8c26d50fd14f50561065a7d0c7,5.0,,,2017-05-13 00:00:00,2017-05-16 03:02:29
1.0,1.0,c0a2349a8e345c3196f05a1dda9057a1,77670a01dbf35f7acb7521ad6a467a63,delivered,2018-04-26 22:15:23,2018-04-26 23:00:12,2018-04-27 15:24:00,2018-05-11 21:48:32,2018-06-01,1.0,53759a2ecddad2bb87a079a1f1519f73,1f50f920176fa81dab994f9023523100,2018-05-03 22:31:10,53.9,39.85,credit_card,93.75,4146f798928716231ae5a8e38d573643,4.0,Emtregue,Bom ,2018-05-12 00:00:00,2018-05-14 23:35:39
2.0,1.0,95e0f3f5f3e71382baece16f6fa8270a,6af1e29253338a787c6edc983c48a78e,delivered,2017-05-01 12:04:40,2017-05-01 13:03:07,2017-05-02 13:56:05,2017-05-10 12:22:06,2017-06-08,2.0,978017df6a79f817ff723f62ccd2c786,b127efdabeffb5d559349c7b172eb75d,2017-05-05 12:31:20,28.0,4.62,credit_card,127.89,37fdc72da450dff170dc3c866cb81564,5.0,,,2017-05-11 00:00:00,2017-05-12 01:17:07
6.0,1.0,52217c0ab449b049002b45c4d68f7bb4,95af04f8ed0a24215096beef497e53fc,delivered,2018-05-31 21:36:14,2018-05-31 21:52:43,2018-06-04 07:00:00,2018-06-07 23:28:35,2018-07-12,1.0,20fe497c2f839ab186f043e9f5a78b2e,381c83fdca332ea6afd896da20bf6e4a,2018-06-10 21:52:43,159.9,16.0,credit_card,175.9,3015f7b20383d2fe1407984bd7bd59bf,5.0,,,2018-06-08 00:00:00,2018-06-09 13:41:56
1.0,1.0,20da65274d671907282e06147c655ae4,841fe19c631825e29af4e85b602a73b3,delivered,2017-12-02 11:33:35,2017-12-02 11:50:35,2017-12-04 21:09:06,2017-12-14 17:23:54,2017-12-27,1.0,1d6d7be70107889e3193819aca4dc1dc,4a3ca9315b744ce9f8e9374361493884,2017-12-07 11:50:35,48.9,12.69,voucher,61.59,b5fb1dd1967827e894ed62b6f9096264,1.0,,não chegou ainda,2017-12-15 00:00:00,2017-12-16 21:20:18
1.0,1.0,633500d08d4de68291b91ac828ef3961,749d4a25eb7bd33a4a39b0b106125744,delivered,2018-07-25 12:56:05,2018-07-27 02:10:21,2018-07-30 14:08:00,2018-08-06 16:46:38,2018-08-17,1.0,f74979233a273e0afadf48e39d0c45a4,fffd5413c0700ac820c7069d66d98c89,2018-08-01 02:10:21,94.6,36.01,boleto,130.61,8af3bbca529461225450b7d51357ba9c,5.0,,,2018-08-07 00:00:00,2018-08-10 14:21:50
2.0,1.0,6a5c14e6b9a898873a371e04d2e8f4d2,1c587d7f2e6a80b508b880020d1ad07d,delivered,2017-07-31 20:02:53,2017-07-31 20:10:19,2017-08-01 15:17:55,2017-08-11 19:24:31,2017-08-24,1.0,7b52ce3d6635ac7eb9d2bbb3dc931843,582d4f8675b945722eda7c0cb61ba4c7,2017-08-04 20:10:19,42.95,15.1,credit_card,116.1,23b9e7533ab342ec691e962ce61c7e8a,5.0,,Foi entregue um e faltou um eu pedir 2 LNDF. Está faltando um.,2017-08-12 00:00:00,2017-08-13 01:03:45
4.0,1.0,44de8fb2731c1634d7b069bb93dbf5d9,1187acd131fe97cfc7cde033a4f036dd,delivered,2017-11-24 14:12:29,2017-11-24 16:16:12,2017-11-28 17:59:09,2018-01-08 16:13:59,2017-12-19,1.0,7bff21aabd6f1c9055ef5c2a262fd62c,1900267e848ceeba8fa32d80c1a5f5a8,2017-11-30 16:16:12,30.0,16.11,credit_card,46.11,8f5077384daab1188d338b4dbce307cb,1.0,,,2017-12-20 00:00:00,2017-12-24 14:39:53
10.0,1.0,d88a95c7c4efaba57a8640854aa16bad,573955e60264b88c1ceffbdddd8ffbcd,delivered,2017-07-09 11:15:16,2017-07-09 11:30:17,2017-07-13 15:03:38,2017-07-17 19:57:43,2017-08-02,2.0,c7fd13b5e515bffdab855d0812842edb,1025f0e2d44d7041d6cf58b6550e0bfa,2017-07-14 11:30:17,78.0,16.31,credit_card,188.62,e9befd7188a98451c713bc28c8f321ff,4.0,,,2017-07-18 00:00:00,2017-07-18 23:35:43
2.0,1.0,62c509fe3a2bc8c153ddb5c4b3d8abd8,cc9df8c2a0e529acdf561a8528ad5f97,delivered,2018-03-27 19:19:53,2018-03-27 19:30:16,2018-03-28 20:32:41,2018-04-23 14:36:42,2018-04-30,1.0,06edb72f1e0c64b14c5b79353f7abea3,391fc6631aebcf3004804e51b40bcf1e,2018-04-05 19:30:16,39.99,34.45,credit_card,148.88,3df457bfc1a87941906d989ecf48c9d5,5.0,,,2018-04-24 00:00:00,2018-04-27 16:38:03
4.0,1.0,8512c3651a6750c25e333aebff60ca57,8ca6de591aa429809639ced73a479312,delivered,2018-06-08 14:24:08,2018-06-08 16:30:45,2018-06-11 12:26:00,2018-06-25 19:36:30,2018-07-05,1.0,69455f41626a745aea9ee9164cb9eafd,4869f7a5dfa277a7dca6462dcf3b52b2,2018-06-13 15:31:37,178.9,19.13,credit_card,198.03,9207a332a72ba4a5ba6af2d2a339ddc0,3.0,,,2018-06-26 00:00:00,2018-06-26 23:05:46
1.0,1.0,b9f406c8efb6e5e869d3c9a8829f83ee,1bc4e5edd7f3daf69e78e21831432c58,delivered,2018-08-07 17:01:34,2018-08-07 17:10:20,2018-08-08 14:36:00,2018-08-13 17:22:10,2018-08-15,1.0,12f0e759d76acd32755add1bf8d583ea,c3cfdc648177fdbbbb35635a37472c53,2018-08-09 17:10:20,179.9,28.24,credit_card,208.14,bd7c651b7a3e5dba15a96fe0a9304dd5,5.0,,,2018-08-14 00:00:00,2018-08-14 20:46:56
1.0,1.0,a696ee0106068718ab158824cff6f287,3b46d71235a57822d58ba7a2e38f101e,delivered,2017-06-27 11:36:11,2017-06-28 02:30:16,2017-06-28 16:57:28,2017-07-13 21:44:57,2017-07-19,1.0,f67a0e2d24ab234b2cd6da21273710e5,4d6d651bd7684af3fffabd5f08d12e5a,2017-07-04 02:30:16,59.9,15.17,boleto,75.07,a48e5a51d7e085221c84ac392e6dd6c3,5.0,,,2017-07-14 00:00:00,2017-07-15 02:58:55
1.0,2.0,86c25bbc1d16736365d6e747e71695f0,ae79842e6e74fffdd282a258b22a757b,delivered,2018-01-13 13:50:29,2018-01-13 14:09:28,2018-01-17 18:53:09,2018-02-21 20:29:00,2018-02-14,1.0,43979b70f75394b51866db74a0b9ce7d,d32e3909cfb714fb2a6cb092c85b9c5f,2018-01-22 14:09:28,489.9,34.18,voucher,217.6,16b01584a57b3a482586f378ed234ae3,1.0,,,2018-02-16 00:00:00,2018-02-19 13:11:27
3.0,1.0,86c25bbc1d16736365d6e747e71695f0,ae79842e6e74fffdd282a258b22a757b,delivered,2018-01-13 13:50:29,2018-01-13 14:09:28,2018-01-17 18:53:09,2018-02-21 20:29:00,2018-02-14,1.0,43979b70f75394b51866db74a0b9ce7d,d32e3909cfb714fb2a6cb092c85b9c5f,2018-01-22 14:09:28,489.9,34.18,credit_card,178.93,16b01584a57b3a482586f378ed234ae3,1.0,,,2018-02-16 00:00:00,2018-02-19 13:11:27
1.0,1.0,1a03dc5bbc2707562b5874fa0253154f,c5aa7855884fd94df7d46d99cd88072f,delivered,2017-10-26 17:13:23,2017-10-26 17:49:09,2017-10-27 21:53:37,2017-11-03 21:47:56,2017-11-14,1.0,0c159d7ce798ebc726ad977f9ade848a,1127b7f2594683f2510f1c2c834a486b,2017-11-01 17:31:53,79.95,14.31,credit_card,94.26,f6090e21bb5e3e24ccf651f17650c267,5.0,,,2017-11-04 00:00:00,2017-11-07 12:25:45
1.0,1.0,48568f2508e7bb655a607258e5b7a941,50da1de48ef66bb80ccf7a79e98f697c,delivered,2018-02-23 12:38:37,2018-02-24 02:51:16,2018-02-27 18:00:08,2018-04-10 00:43:07,2018-04-11,2.0,55c92040e28679eab480673900f0cf51,1900267e848ceeba8fa32d80c1a5f5a8,2018-03-01 02:51:16,90.0,17.5,boleto,214.99,e955793a862c3148eb1bbe46a78dcc73,5.0,,"Uma loja muito Segura, chegou correto e dentro do prazo, pode comprar sem medo.",2018-04-10 00:00:00,2018-04-12 21:29:47
3.0,1.0,a425d9ae82dd1c3e17ee1ec6e6c0757f,2d501042279d9347f808c2274f791276,delivered,2017-04-29 15:20:34,2017-04-29 15:35:15,2017-05-02 18:26:00,2017-05-11 13:33:53,2017-05-23,1.0,45df8892a1d74d2e8f960dc06625fdab,99eaacc9e6046db1c82b163c5f84869f,2017-05-05 15:35:15,290.0,12.64,credit_card,302.64,8d783ef3455209f8b983a1b0b1b50f80,3.0,,,2017-05-12 00:00:00,2017-05-13 02:03:19
1.0,1.0,0606297cba03ae6663495514f5bdae0d,1dfdfd9d483bb80b1694e927fe6a8fa1,delivered,2017-11-25 14:19:32,2017-11-25 14:32:50,2017-11-27 20:54:39,2017-12-15 18:07:08,2017-12-20,1.0,28bc7d95951d962dd5cdda791e07b56f,17ca9b9e9b9ef8fdb529001b49ebb50f,2017-11-30 14:31:42,39.97,15.1,credit_card,55.07,de9256fcd3e7c48a75141e41955fd86d,3.0,,O tecido é péssimo,2017-12-16 00:00:00,2017-12-27 15:57:55
6.0,1.0,c6f2bb89d71562fe3ce462309140cb5e,e4bd3ba6e36d2562f946ed90035c9c3e,delivered,2017-05-23 23:11:46,2017-05-23 23:23:03,2017-05-26 08:27:50,2017-06-05 15:00:01,2017-06-14,1.0,d5991653e037ccb7af6ed7d94246b249,9c0e69c7bf2619675bbadf47b43f655a,2017-05-29 23:23:03,174.9,18.47,credit_card,193.37,774d8ee86f7cbc65fcfa17016a5c09c0,5.0,,,2017-06-06 00:00:00,2017-06-07 00:42:11
3.0,1.0,53dd1c638fcdfafab87a7fdc67ae58ff,59003be5628cf5bf2b08992a56612c5b,delivered,2017-09-14 23:41:09,2017-09-15 00:20:19,2017-09-22 22:41:53,2017-09-29 18:52:28,2017-10-04,1.0,caf540627b7914ab734c86495fdc95ee,1025f0e2d44d7041d6cf58b6550e0bfa,2017-09-22 00:20:19,229.0,47.07,credit_card,276.07,d10712387356c634d7043f1069007374,5.0,,,2017-09-30 00:00:00,2017-10-01 01:12:11
1.0,1.0,b485e99d1c3896c44eb56886216fcd01,5b58f75e65bdec4f6767eb82f2c84e66,delivered,2017-08-04 14:38:32,2017-08-04 14:50:19,2017-08-07 23:32:24,2017-08-14 18:19:57,2017-09-01,1.0,ffd4bf4306745865e5692f69bd237893,d98eec89afa3380e14463da2aabaea72,2017-08-10 14:50:19,29.99,17.63,credit_card,7.62,3c588b9fec099991b945b3779973284b,5.0,,,2017-08-15 00:00:00,2017-08-19 20:57:41
2.0,1.0,de02851d6bdb931fe9bc90c4f92648b9,4cb7804e8b8f5b45c45e454bc16ad5a6,delivered,2017-10-25 21:59:09,2017-10-25 22:14:16,2017-10-26 18:03:32,2017-10-30 15:51:48,2017-11-13,1.0,28a652ff04e43c1bc57937a9f8770f9b,3d871de0142ce09b7081e2b9d1733cb1,2017-10-31 22:14:16,99.0,27.24,credit_card,126.24,1018d7a808dad427b1402f6cd35d60ca,5.0,,"Produto bom e barato, muito satisfeito!!!",2017-10-31 00:00:00,2017-11-05 14:32:01
5.0,1.0,203f106e5b8bad1587426f019709014a,6d32e15ee697f3a2ab5f26b82ff8ed0d,delivered,2017-02-03 16:45:40,2017-02-03 17:01:52,2017-02-07 08:55:41,2017-02-20 16:58:50,2017-03-08,2.0,473795a355d29305c3ea6b156833adf5,620c87c171fb2a6dd6e8bb4dec959fc6,2017-02-07 16:45:40,59.9,17.85,credit_card,89.56,91f4ebad84eb7ab66b20131c6dfdea65,5.0,,,2017-02-22 00:00:00,2017-02-24 13:56:11
6.0,1.0,05232fb1e414a006d6713c23f5cde5f5,bcff000958a18b5cf3eca5da492cafb4,delivered,2017-12-05 23:46:28,2017-12-05 23:57:33,2017-12-07 20:08:46,2017-12-21 01:08:49,2018-01-05,1.0,c8abdbe349a97073e7aebc795be55bd8,6a0cbc8af2e8abd1bdfb777943d174c6,2017-12-11 23:57:33,115.0,43.22,credit_card,158.22,3271020ce8d2b502a1807abd0998a8a3,5.0,,,2017-12-21 00:00:00,2017-12-23 19:24:36
5.0,1.0,692e7d25750bbb62e2dff64355fe3146,0278a505d18fa47752b1eab567f3427d,delivered,2017-09-21 14:54:50,2017-09-21 15:05:41,2017-09-22 18:01:22,2017-10-02 12:37:06,2017-10-20,2.0,ce04dcb7aa96ad49d4933f3d4a9f8eb7,dc8798cbf453b7e0f98745e396cc5616,2017-09-29 15:05:41,49.9,15.1,credit_card,130.0,3dd88162f4151da82f4948dae35eb35c,1.0,,,2017-10-03 00:00:00,2017-10-03 16:47:01
1.0,1.0,434ecca6e51ec65c7ed71199313ac9e1,af885bebe2a7735c3aee36d538ada841,delivered,2018-08-22 10:06:11,2018-08-24 03:15:09,2018-08-24 14:23:00,2018-08-29 18:17:31,2018-09-03,1.0,c1cf541d5b33a4b04ddc1c3be7aa1c86,01fd077212124329bac32490e8ef80d9,2018-08-28 03:15:09,38.0,12.93,boleto,50.93,ebb0c52ee75f19bf4119089a705f8488,5.0,,Muito bom,2018-08-30 00:00:00,2018-09-01 19:05:02
5.0,1.0,c0739e18e44f89c88bfbb497c5f11f52,5c217eec6be89d81398a0e1ff06c2673,delivered,2018-02-18 13:29:13,2018-02-18 14:30:23,2018-02-21 03:37:05,2018-03-19 21:37:42,2018-03-19,1.0,4464ecc5c8cd38eff5beae1484f80166,897060da8b9a21f655304d50fd935913,2018-02-26 14:30:23,56.0,16.15,credit_card,72.15,8b23c75d5c1b2a3b1c9057a9c9277f5f,4.0,,Produto ótimo ,2018-03-20 00:00:00,2018-03-21 15:12:41
1.0,1.0,38fd5de0bdcbb66b8c100656463bc730,8c1fc4f0160463f7192647792d749b83,delivered,2018-05-14 12:20:42,2018-05-14 12:40:07,2018-05-15 11:00:00,2018-06-04 14:22:34,2018-06-20,1.0,57e089e3103f5cda6a4ce23b77399bdb,aafe36600ce604f205b86b5084d3d767,2018-05-18 12:31:07,47.9,35.9,credit_card,83.8,ec3a2509b80269bc8eef5450e9f65589,5.0,Ótima ,"Sempre muito confiável.mesmo com o prazo mudado devido a greve. Tudo foi informado.
E chegou antes do prazo
",2018-06-05 00:00:00,2018-06-05 20:01:01
1.0,1.0,7d77cbd8b988f81a25289a02429fab42,75aa0f7b76847ca2b890f2e844a4df54,delivered,2017-12-15 21:53:01,2017-12-17 21:52:53,2017-12-18 20:41:39,2017-12-29 20:44:51,2018-01-15,1.0,4cf2a0463e06213f6770103e29b637de,9674754b5a0cb32b638cec001178f799,2017-12-21 21:52:53,91.89,16.4,credit_card,16.15,fc438b1e375be9947a903fcea83698ef,1.0,,"Produto veio aberto e não está funcionando corretamente.
Dinheiro desperdiçado, já que minha esposa que recebeu mas jogou as embalagens fora. Esses tipos de produtos não compro mais no baratheon.",2017-12-30 00:00:00,2018-01-12 00:47:22
1.0,1.0,30d069e8fe27dc74e756bbb4f470a361,d082b7a7c2aa758ce7a11c5d78b372ce,delivered,2018-03-06 17:36:28,2018-03-06 17:50:32,2018-03-10 01:09:21,2018-04-18 21:16:38,2018-04-02,1.0,1264d5ede085c34d455f62cceca87791,d379f449f2a3b271bc01c0782020f705,2018-03-14 17:50:32,39.9,27.08,credit_card,16.98,b16179e88e9e42d5684f5d76b0d1bb05,1.0,,Meu produto não chegou e ao rastrear aparece como erro no processo da entrega!!,2018-04-04 00:00:00,2018-04-04 14:16:09
1.0,2.0,30d069e8fe27dc74e756bbb4f470a361,d082b7a7c2aa758ce7a11c5d78b372ce,delivered,2018-03-06 17:36:28,2018-03-06 17:50:32,2018-03-10 01:09:21,2018-04-18 21:16:38,2018-04-02,1.0,1264d5ede085c34d455f62cceca87791,d379f449f2a3b271bc01c0782020f705,2018-03-14 17:50:32,39.9,27.08,voucher,50.0,b16179e88e9e42d5684f5d76b0d1bb05,1.0,,Meu produto não chegou e ao rastrear aparece como erro no processo da entrega!!,2018-04-04 00:00:00,2018-04-04 14:16:09
5.0,1.0,ddcc7bc75d833f11bb5c8a7c1eda0c17,48487a92b4fd416acf46a06f981ab31e,delivered,2017-11-20 21:10:57,2017-11-20 21:26:43,2017-11-22 09:42:49,2017-11-27 18:47:27,2017-12-07,2.0,f337ef897cbb898bf66be49d94c0bba8,1dfe5347016252a7884b694d4f10f5c4,2017-11-24 21:26:43,60.0,12.76,credit_card,145.52,62aae86bbe8aff988d612dafc98efad0,3.0,,,2017-11-28 00:00:00,2017-11-28 21:59:40
10.0,1.0,150bd08f76b01b51e649a5474be78cf2,f969f3f292317381d94b67fd9dc40d61,delivered,2017-04-26 10:38:41,2017-04-26 10:50:17,2017-04-26 14:08:19,2017-05-18 10:53:06,2017-06-05,1.0,66a9f2ae5f95525f72f964819b0ea84c,744dac408745240a2c2528fb1b6028f3,2017-05-03 10:50:17,228.0,26.09,credit_card,254.09,739a5484468c86aea279b9c011f4de0f,3.0,,,2017-05-19 00:00:00,2017-05-20 11:20:01
1.0,1.0,9313c6e2df57e5358d335c1585a48f35,e0a4b1bdda646082dbae9a0e633bf326,delivered,2018-08-20 16:30:56,2018-08-20 16:50:04,2018-08-21 15:19:00,2018-08-23 17:47:34,2018-08-27,1.0,1760fb3ce37cf7ee460a11149785e370,5ef131ac72773e5b3f6c0d63cf424657,2018-08-23 16:50:04,23.0,11.89,credit_card,34.89,51dd5eb9ec95aad9bb92b9ab4c9c9573,4.0,,"Ótimo brinquedo para crianças maiores de três anos, meu filho amou",2018-08-24 00:00:00,2018-08-24 21:48:16
1.0,1.0,14325ba23374f1e55576859076916d9c,63e1b7184234e8c946270e8702251ce9,delivered,2017-09-23 11:57:50,2017-09-23 12:10:18,2017-09-28 17:10:11,2017-10-09 22:18:58,2017-10-26,2.0,f88585b513695493f26dbffb34c01e75,575df70bde3f9f2b30bf8d2e9910d725,2017-10-06 12:10:18,15.45,15.11,voucher,61.12,2d676995377a6a6c68944f3cbd5b806a,1.0,,"Sao dois pistoes, conforme emitido na nota, porem recebi apenas um.",2017-10-10 00:00:00,2017-10-11 01:26:16
2.0,1.0,5be9f28716d41efdbdcc2a0d0907c71c,c35f2f08e21cfb94b8a97a9f431133ad,delivered,2017-11-23 13:51:57,2017-11-23 14:03:06,2017-11-24 20:19:33,2017-11-28 19:39:18,2017-12-07,1.0,1b3b11f766f6efa38c3a7ab54b956a49,71039d19d4303bf9054d69e9a9236699,2017-11-29 14:02:36,32.9,7.78,credit_card,40.68,a50cc5678b35519e6a2335074109e367,5.0,,Produto de boa qualidade e chegou em perfeito estado .,2017-11-29 00:00:00,2017-12-02 09:35:59
1.0,1.0,41c51367243707ec4b1cf8baae5de951,714f2635d40b3e5d19a2fac7552846f3,delivered,2018-07-27 13:11:52,2018-07-27 13:25:22,2018-07-27 13:52:00,2018-07-31 22:48:55,2018-08-15,2.0,38f894aa22356ddb9e98478fbc016083,1835b56ce799e6a4dc4eddc053f04066,2018-07-31 13:25:22,53.2,4.74,credit_card,259.36,9f0218707a2a7259f648111f1657c1a0,5.0,super recomendo,Produto exatamente conforme solicitação,2018-08-01 00:00:00,2018-08-03 18:00:22
1.0,1.0,5a644293b3539f7e7876ab0b4536b320,1f0db9ca7038a575cfbe3aa28dd699c8,delivered,2018-06-16 18:02:48,2018-06-19 03:57:28,2018-07-03 12:16:00,2018-07-04 17:26:36,2018-07-17,1.0,59c5e6e108b88212fb98525c9000ecfb,7c67e1448b00f6e969d365cea6b010ab,2018-07-03 03:57:28,136.94,18.73,boleto,155.67,c8da710bbba19fdd22d0f8ff4583f68a,3.0,Nota fiscal não enviada,O produto foi entregue. Porém não veio a nota fiscal. Como faço para ter recebê-la?,2018-07-05 00:00:00,2018-07-08 15:16:00
6.0,1.0,aca87568f6ded0187314b892e500debd,4c320d174c14d03c3960459829a7185f,delivered,2018-06-14 15:08:52,2018-06-15 15:20:12,2018-06-19 16:32:00,2018-06-25 17:22:03,2018-07-13,1.0,698b3ddae2f0b80c2a48fb40624ca4e4,0241d4d5d36f10f80c644447315af0bd,2018-06-19 15:20:12,249.9,59.83,credit_card,309.73,88eb450681e8e95ae25c18cdd83398b5,4.0,ótima,,2018-06-26 00:00:00,2018-06-26 22:44:56
3.0,1.0,a6a646a5b9697b6efb2817faf8e21426,3ddf39bd820d959f61b52bb23d87b434,delivered,2018-03-18 11:59:21,2018-03-18 12:10:32,2018-03-19 23:13:06,2018-03-26 23:37:33,2018-03-29,1.0,3c46d3f68a377931cdadfd72c6158643,0db783cfcd3b73998abc6e10e59a102f,2018-03-22 12:10:32,102.9,9.64,credit_card,225.08,7b8eee41310706bfee36e16c4c079da0,5.0,,,2018-03-27 00:00:00,2018-04-01 13:45:03
1.0,1.0,88ae9b9dc65aa9f22722800a34d865c3,423a29c37e44f30428ef729e5ca84982,delivered,2018-05-08 20:25:31,2018-05-10 03:36:39,2018-05-23 14:20:00,2018-06-12 18:02:25,2018-06-08,1.0,143f3709e0b16bb2f1f5737e74ec15bc,c4d51195486dc781531876a7d00453d8,2018-05-18 03:30:43,231.54,38.31,boleto,269.85,872e58db966727da58f765c55f4f6454,5.0,,,2018-06-13 00:00:00,2018-06-13 23:33:57
10.0,1.0,e2e223aa7d0f409950eb995e6c759475,16bdf9df48a96d7c0b03f48259e0e890,delivered,2017-03-18 12:44:01,2017-03-18 12:44:01,2017-03-20 11:00:40,2017-03-24 14:33:31,2017-04-17,1.0,657aa59c6c58816ddc4f86c51a2759c9,46dc3b2cc0980fb8ec44634e21d2718e,2017-03-23 12:44:01,149.99,19.29,credit_card,169.28,66938df90b37ab05894f54b9c75b9e4c,5.0,,,2017-03-25 00:00:00,2017-03-25 21:27:46
1.0,1.0,6f8c04e8edee74deceff537063bd46cc,a685b9dac4a7c0e9892635838723a9b5,delivered,2018-02-22 10:30:06,2018-02-22 10:39:12,2018-02-22 22:13:30,2018-03-07 20:46:59,2018-03-19,1.0,40cb225d40f0acc7c8a2dc7b27176874,71592660bbcb6a4664e97b6f8b68babc,2018-02-28 10:39:12,244.0,16.46,credit_card,260.46,7ba8c3e614f5908be3599bdcbb6b5ab7,5.0,,,2018-03-08 00:00:00,2018-03-09 11:10:46
1.0,1.0,032cf75b6991a44f9583d652730066d9,d3f73e9f703dd22bee2dd83ed43c60b9,delivered,2017-09-28 15:05:17,2017-09-30 02:28:20,2017-10-04 16:44:29,2017-10-06 17:50:12,2017-10-16,1.0,965ab297b516455ba5bae37d17bc51f8,b83cedfb587e7911540e3f576d6917ce,2017-10-05 02:28:20,129.78,12.11,boleto,141.89,6eed2d0df39a1afa42c2f95b76835c22,5.0,,,2017-10-07 00:00:00,2017-10-10 17:11:34
4.0,1.0,c6e5497dfca3f588f76e2542f686a5f7,dc69181d72e06422c621c907e5f9a384,delivered,2017-12-17 17:38:02,2017-12-17 18:50:12,2017-12-19 23:58:38,2017-12-23 12:41:57,2018-01-12,3.0,d69b7880f262ed14de5f8149d2f0931d,e5a3438891c0bfdb9394643f95273d8e,2017-12-21 18:50:12,20.3,3.33,credit_card,188.75,165a579a9ffd2a7466ec6eb36160986c,1.0,,"Pedi 2 pulseiras e 3 colares, todos para dar de presente, e só recebi 1 colar! E o pior é que consta no status do pedido, pedido entregue, sendo que só recebi um! Frete caro e não veio os produtos!",2017-12-24 00:00:00,2017-12-24 15:25:02
3.0,1.0,eeb2b8a01182310bf1707f3a2260aba0,810b7ace159ddbdf9accb33dd980f591,delivered,2017-12-05 11:31:42,2017-12-05 12:30:59,2017-12-06 20:32:58,2017-12-10 11:42:47,2017-12-22,1.0,165f86fe8b799a708a20ee4ba125c289,7ddcbb64b5bc1ef36ca8c151f6ec77df,2017-12-11 12:30:59,166.99,15.92,credit_card,182.91,4c4595cc95e81fbf41797615229870b1,5.0,,,2017-12-11 00:00:00,2017-12-11 15:51:39
3.0,1.0,4d495c697709fcab0a85b3c5247f89e0,a18738ac1b8e5cca29e1ec2fca8afe26,delivered,2018-08-13 07:44:40,2018-08-13 07:55:15,2018-08-13 15:03:00,2018-08-17 21:51:18,2018-08-23,1.0,d212ad4ac52091c8d50442a89fbbc7af,1900267e848ceeba8fa32d80c1a5f5a8,2018-08-15 07:55:15,19.9,18.24,credit_card,76.28,f3b7d8c838937df2536ac24cac03681a,4.0,,,2018-08-18 00:00:00,2018-08-19 08:13:07
3.0,1.0,4d495c697709fcab0a85b3c5247f89e0,a18738ac1b8e5cca29e1ec2fca8afe26,delivered,2018-08-13 07:44:40,2018-08-13 07:55:15,2018-08-13 15:03:00,2018-08-17 21:51:18,2018-08-23,2.0,113f80f12c8892f0c59206f70b862b40,1900267e848ceeba8fa32d80c1a5f5a8,2018-08-15 07:55:15,19.9,18.24,credit_card,76.28,f3b7d8c838937df2536ac24cac03681a,4.0,,,2018-08-18 00:00:00,2018-08-19 08:13:07
10.0,1.0,4a2e9754d61d7f8f0b41fec143e166e4,f41451d33ba6f06c67324fcdef70dbde,delivered,2017-05-28 22:18:09,2017-05-30 13:08:22,2017-06-01 14:29:16,2017-06-05 14:23:37,2017-07-07,1.0,ee3d41c81fc9573f585d13bd61ce58f6,ca3bd7cd9f149df75950150d010fe4a2,2017-06-13 13:08:22,29.75,13.06,credit_card,128.05,aa23367bc11235b8ac808fc71103f9bd,5.0,,,2017-06-06 00:00:00,2017-06-07 02:30:40
3.0,1.0,0a308be0b454b3664e06318c9bd6a5be,68914b86fecc505772fc79427f0cbb29,delivered,2017-02-28 22:12:55,2017-02-28 22:25:09,2017-03-02 10:35:13,2017-03-16 13:42:06,2017-04-07,1.0,68d9c8a95d2b7cb57efe9e1e929bdd6a,c458e2045a8aa8964f8879af03fdcce6,2017-03-12 22:25:09,39.99,24.84,credit_card,324.15,78db9be1df52789c6c11f4b73ef2366d,4.0,,"fiquei muito satisfeita com o produto, apesar do frete ser um valor muito caro, foi entregue muito antes do prazo. .",2017-03-17 00:00:00,2017-03-18 11:02:31
1.0,1.0,466253637e6e6f77690b086dfaf2be50,ecc8293d894d03bc97a108172b50b10e,delivered,2018-02-06 10:54:24,2018-02-06 11:15:38,2018-02-06 19:33:34,2018-02-22 01:15:42,2018-03-09,1.0,c243b9426a87ba098db1a7da1512d919,1a8e2d9c38b84a9702ac7922924b0573,2018-02-12 11:15:38,80.0,17.0,credit_card,97.0,6b4d4972ae168e36d03c2030c68376dd,5.0,,,2018-02-23 00:00:00,2018-02-23 12:37:22
1.0,1.0,153021ffa26bc5620848b4ab5c7f74a5,0aeeee00a80369aaa6d220e46d74e055,delivered,2017-06-17 20:49:07,2017-06-17 21:05:11,2017-06-22 07:47:41,2017-07-06 13:29:01,2017-07-13,1.0,a5f6ba3fe91a2e73f10b612131cb2404,4e922959ae960d389249c378d1c939f5,2017-06-21 21:05:11,49.0,15.1,credit_card,64.1,162e551b65d556131d12ec1333d5a22b,5.0,,,2017-07-07 00:00:00,2017-07-10 10:31:32
