product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
ba05e2861971098fc7ecd8162c23452a,garden_tools,63.0,692.0,1.0,850.0,22.0,7.0,17.0
39eef1b4d9ab7a5a121d3436b03ce7d3,stationery,62.0,1331.0,1.0,1550.0,25.0,20.0,15.0
35b265fd684b08f6f780239bf05a390b,furniture_decor,56.0,1042.0,6.0,1170.0,22.0,12.0,20.0
af53bbaeee1f3190c2ff939fc236b6f5,health_beauty,47.0,770.0,1.0,350.0,19.0,12.0,13.0
55ca1ec3b4014b9c43701cbe58713154,sports_leisure,41.0,189.0,3.0,250.0,30.0,10.0,30.0
ecfb5255f55715e1faec3e6a316da6c3,bed_bath_table,53.0,297.0,1.0,1500.0,37.0,23.0,35.0
5f2641478d7b5ffbfcf1f2b5cdff4709,housewares,60.0,1713.0,3.0,1950.0,102.0,8.0,11.0
c51234c38add00d71bd95eb1dfa8c31e,watches_gifts,49.0,950.0,2.0,375.0,17.0,14.0,16.0
91383f0d77401048b6450f83ecb5b3ac,christmas_supplies,36.0,285.0,1.0,2000.0,16.0,30.0,16.0
0f3777229e40207d248acfd6e1f716b6,sports_leisure,64.0,640.0,2.0,30000.0,42.0,105.0,47.0
3275f9e184aa1d82aa1e2517017bda63,computers_accessories,33.0,1084.0,1.0,200.0,41.0,2.0,29.0
86c43103446290e7efacad3701cd654d,watches_gifts,58.0,644.0,6.0,250.0,16.0,2.0,20.0
22d4437444eadc9f1c695f24d3f1aac5,bed_bath_table,52.0,852.0,2.0,5200.0,31.0,43.0,21.0
28bdd20184e553872bab0ae75bbcaecf,housewares,41.0,882.0,1.0,450.0,16.0,28.0,12.0
541fe3a51f05d6f3ee6e730fafa0b8d5,sports_leisure,50.0,335.0,3.0,150.0,16.0,16.0,16.0
f83c9874b5b5044ea58fef1be68c1ea8,cool_stuff,52.0,791.0,6.0,5200.0,63.0,2.0,79.0
af35be35db4ad0dc288b571453337376,furniture_decor,24.0,457.0,4.0,100.0,80.0,10.0,60.0
1e8c13efcd43c9fb018a870ba9dd73a5,health_beauty,55.0,235.0,1.0,500.0,30.0,12.0,16.0
ad938d3b79856582ace5b311ab864826,furniture_decor,50.0,440.0,1.0,1500.0,42.0,10.0,32.0
5e2ac503775a811be6aeeb9f87830e92,bed_bath_table,60.0,680.0,1.0,1250.0,19.0,17.0,22.0
370c500401de58da2a25c8cab27527cc,toys,59.0,1220.0,2.0,2200.0,41.0,26.0,41.0
9d97c3a4538b02f9310eefcce83c7e74,sports_leisure,63.0,893.0,1.0,400.0,30.0,20.0,21.0
ffedbd68fa6f44e788ff6c2db8094715,books_technical,36.0,739.0,1.0,450.0,23.0,2.0,16.0
22092edc4bf1615d12bbc3ab17d3d600,stationery,51.0,590.0,1.0,3270.0,23.0,25.0,16.0
31a70a048673639e07f9c3848b590d8d,home_appliances,47.0,347.0,2.0,100.0,16.0,10.0,11.0
a448325c57fbf792a2f6ac7d1b730917,air_conditioning,63.0,1729.0,3.0,4800.0,72.0,5.0,11.0
dc6fe08afddfeb23ce334ce4cf5890eb,health_beauty,58.0,1560.0,1.0,200.0,16.0,4.0,16.0
f3e5c2a78b72fdc48a7c2559ff7dbbd5,drinks,32.0,542.0,1.0,1600.0,25.0,25.0,25.0
0354c6a8cb8961e29b70e564b93861fe,garden_tools,59.0,2407.0,1.0,400.0,38.0,10.0,25.0
7b04f59e7ef8f6d273cc64d422557641,sports_leisure,34.0,100.0,3.0,125.0,23.0,15.0,28.0
5131368354b35ed441caa8ca27244f16,health_beauty,58.0,1572.0,1.0,1383.0,30.0,27.0,28.0
6e423c2d28bfb207e1fd1d6e1df84721,perfumery,43.0,284.0,1.0,350.0,20.0,10.0,18.0
36e0d84a068074deed2e9b527917f468,fashion_bags_accessories,29.0,224.0,1.0,100.0,16.0,7.0,12.0
254104e9110b124bab38acfa269fb764,home_construction,39.0,892.0,1.0,288.0,17.0,15.0,15.0
4ce8f190d8026353d3d91d907ad68f23,furniture_decor,42.0,312.0,1.0,5600.0,40.0,20.0,40.0
4ae6bbbe40edd8689f356e7d822c6dd3,cool_stuff,58.0,874.0,1.0,1900.0,30.0,13.0,30.0
ca80683f1a9622d90278db41328f8d3c,toys,25.0,168.0,1.0,50.0,16.0,5.0,16.0
f3a168ca0d5b87d0c7e2604787e3df23,furniture_decor,49.0,204.0,5.0,700.0,30.0,6.0,22.0
eb2d12bc991561d4ca5deff0e60854e4,health_beauty,48.0,333.0,1.0,675.0,23.0,15.0,14.0
38db388d2fc1b20662fcfd3f38b0be28,construction_tools_construction,60.0,2060.0,3.0,1700.0,16.0,32.0,34.0
cbd2c1ba72b7f4ce36a69fd430c019ae,sports_leisure,46.0,3184.0,1.0,2380.0,32.0,30.0,23.0
797db4aaf1d7db19f13d21423f07b8e1,auto,60.0,1465.0,10.0,22900.0,87.0,40.0,30.0
668c66401c7341a09fbde2bcf15c1d55,signaling_and_security,60.0,331.0,2.0,11100.0,100.0,73.0,13.0
fa87bc5ccdd8ea6e54117916e485cb48,bed_bath_table,54.0,634.0,1.0,1000.0,16.0,10.0,16.0
87e6cf7eb3e4996b725323a1d704fb8b,cool_stuff,53.0,431.0,1.0,1000.0,16.0,19.0,15.0
8cc0b6265dda0e4e8aced3d1446b80bc,health_beauty,47.0,227.0,1.0,367.0,16.0,15.0,14.0
ec1faa2edc27ce32372fee59d1f9e969,perfumery,57.0,571.0,1.0,200.0,17.0,10.0,12.0
5b951e54437768080925aabe01e24348,agro_industry_and_commerce,54.0,747.0,1.0,380.0,22.0,11.0,14.0
6c3f48202d6fc1cc0d6900e0aa90b6e7,furniture_decor,63.0,749.0,7.0,3850.0,32.0,42.0,32.0
2c3d5c816b573eb89b98ea7a7c1970a9,furniture_decor,21.0,1177.0,1.0,1400.0,25.0,16.0,14.0
b4693721011686a49e4b8fac4e527dde,furniture_decor,42.0,789.0,1.0,450.0,20.0,35.0,20.0
ffdde3d63e889c9a9f9ec30d82a4c815,toys,63.0,554.0,4.0,21600.0,35.0,60.0,40.0
5d5288d3096b9becaa3566f64fe88110,sports_leisure,33.0,656.0,1.0,300.0,16.0,12.0,12.0
689c51a11e9c5daefc1f9b0782e28fcf,stationery,47.0,127.0,1.0,150.0,20.0,6.0,11.0
bbc63e599e67ab71d08ed921ac58defa,drinks,48.0,497.0,1.0,1700.0,21.0,12.0,18.0
cfa7ee31b3e91eacffe78176dc964965,telephony,19.0,288.0,1.0,203.0,14.0,16.0,14.0
183219d1fb636eb94e843223054122ae,bed_bath_table,54.0,675.0,1.0,1800.0,30.0,20.0,70.0
ff7fccf8513f360157f0660fe51d1d88,sports_leisure,59.0,1313.0,2.0,1500.0,80.0,14.0,16.0
89005f5c60b53829a9a617fe5e292221,auto,40.0,622.0,6.0,700.0,40.0,15.0,40.0
622bad99b4296aade0783ebecdd3fa15,sports_leisure,47.0,1249.0,1.0,400.0,27.0,6.0,25.0
e932008cf0ea7c93a077dd8d7e5f49eb,air_conditioning,60.0,3270.0,4.0,7350.0,105.0,10.0,40.0
56cd306d7a869c029cd2f165e4dc928e,auto,58.0,341.0,3.0,150.0,24.0,2.0,17.0
3429d7e4892a2df967fae671f4c98deb,health_beauty,53.0,1125.0,3.0,5700.0,34.0,29.0,34.0
54d7ad85b648d3cb2b7069ed446d7f35,computers_accessories,42.0,503.0,1.0,1067.0,32.0,13.0,22.0
cbc1321327e4846330530a9abcc13841,sports_leisure,53.0,185.0,2.0,850.0,60.0,15.0,15.0
ce84a60ee2c2020911c94b091bd14819,watches_gifts,60.0,632.0,1.0,300.0,16.0,11.0,11.0
81d759641b29a733d9e03e0df3155d70,furniture_decor,40.0,247.0,4.0,10375.0,69.0,8.0,69.0
5f84104353e7e051af78c2a9a1721bcd,toys,57.0,1067.0,4.0,2863.0,53.0,24.0,26.0
a3e8ee20df0f969f2cb0c5ba01e1c40a,watches_gifts,41.0,702.0,2.0,3900.0,16.0,4.0,16.0
7d854ab97c64ef9df2bbfaf332765786,cool_stuff,44.0,598.0,4.0,4100.0,89.0,4.0,42.0
5ad86ef8dc129fabfd8b952ad4dbf483,furniture_decor,57.0,2064.0,4.0,5700.0,85.0,10.0,40.0
a6621d4ee609f3f917d04c11ca8f0161,toys,55.0,889.0,3.0,2800.0,48.0,27.0,18.0
636598095d69a5718e67d2c9a3c7dde6,garden_tools,52.0,1834.0,1.0,3900.0,31.0,13.0,13.0
322ecdda3eff7439376c27a5114fd114,garden_tools,38.0,811.0,1.0,400.0,20.0,20.0,20.0
80ec2c3e9b6567d1b32714e79282d57f,bed_bath_table,52.0,384.0,1.0,600.0,16.0,10.0,16.0
87c91527351ebab1c422be0f4738480b,sports_leisure,42.0,877.0,1.0,2100.0,26.0,20.0,22.0
a573ca6c2020041316ed95965ae0887f,housewares,34.0,1202.0,5.0,400.0,16.0,8.0,11.0
bf06a69bb27c58156391de458700f3e7,watches_gifts,60.0,272.0,5.0,300.0,16.0,2.0,11.0
36b9f40522d1eee3f0240111792fac18,housewares,21.0,256.0,3.0,650.0,16.0,15.0,12.0
938d2bbf637fa7e013e37477da0969c0,fashion_bags_accessories,54.0,359.0,1.0,300.0,33.0,8.0,11.0
56cdfe67fbda57c1dcc752f5f361f981,computers_accessories,60.0,511.0,1.0,517.0,22.0,11.0,13.0
e411491f59e292ac3d3cf9d9d79b3313,bed_bath_table,57.0,232.0,1.0,2100.0,38.0,7.0,29.0
8aa2eacfedd0c7a0c34febc7480708a7,air_conditioning,34.0,1048.0,2.0,6170.0,36.0,49.0,37.0
bea978771d1c453faf756fa71f3bdd70,toys,32.0,823.0,2.0,2301.0,32.0,35.0,34.0
9c48f48fd32ee1915d62d3670e2d1ba9,computers_accessories,29.0,1209.0,2.0,400.0,20.0,30.0,20.0
c7bcab3a7039340cf46705f43bab3ee2,bed_bath_table,60.0,341.0,1.0,1200.0,40.0,7.0,34.0
7753469de7e5148e75172503ebf82f1c,housewares,55.0,147.0,1.0,1500.0,66.0,6.0,39.0
6c32e1f7898b6a905ee6ccf087461abd,furniture_decor,60.0,764.0,1.0,900.0,20.0,20.0,20.0
5f141d2c6058727659960a250aa940f6,signaling_and_security,52.0,2082.0,8.0,1100.0,33.0,13.0,20.0
878c61936b5c51f321ac165750d97a0b,auto,58.0,300.0,3.0,88.0,21.0,11.0,15.0
5cde85235c4ae7747e9b48de95178a14,computers_accessories,35.0,905.0,2.0,383.0,19.0,20.0,17.0
4828a218442ec2f75d8f75f4c0552781,bed_bath_table,59.0,544.0,2.0,16950.0,40.0,20.0,30.0
f2b67cf6ef88cbc9c2f3e482f558b318,perfumery,45.0,977.0,2.0,117.0,16.0,11.0,13.0
a2ead66678565eb7679dfdf1fa4cbe43,baby,60.0,2648.0,6.0,800.0,32.0,11.0,27.0
4e58e4bd671d463cef30fa0bab322f9a,computers_accessories,60.0,971.0,1.0,105.0,16.0,11.0,11.0
a58618eb6d5ab975d0bf78cb2c77f373,health_beauty,51.0,2603.0,2.0,150.0,16.0,7.0,12.0
f25bbb88c1a219c21b1af6b99895b960,sports_leisure,42.0,231.0,4.0,550.0,35.0,10.0,20.0
ef7352a2d8b4adc975b83c8e8c23da5c,sports_leisure,49.0,1485.0,2.0,210.0,17.0,13.0,16.0
93612dca2cc02cd586ec7e862f2edcbd,stationery,58.0,612.0,6.0,800.0,16.0,7.0,21.0
20e7fcf887b571d712eec11b3f74fe4c,computers_accessories,55.0,1730.0,3.0,425.0,18.0,10.0,18.0
68d5c8f49bad9f5b366b4f40db6c7fdf,toys,58.0,411.0,1.0,200.0,28.0,13.0,22.0
01545847403c0f1e69d76654d66be35c,pet_shop,60.0,661.0,4.0,450.0,38.0,4.0,38.0
2413f6964f7f31846df61faa3e0518ca,housewares,51.0,552.0,1.0,250.0,20.0,8.0,25.0
00f42e56821b1779fbf397fe72639054,furniture_decor,34.0,655.0,1.0,750.0,50.0,10.0,50.0
8b8422bfeaebcd02e897666185ca2c2c,bed_bath_table,56.0,92.0,1.0,400.0,28.0,13.0,12.0
ecc7e6fab3b3398b08af2baf86214af6,telephony,51.0,2079.0,1.0,133.0,19.0,5.0,13.0
22937a73f92a33040ab4e2540355a5d8,fashion_bags_accessories,50.0,554.0,3.0,100.0,16.0,5.0,11.0
0fb4287d451ca41ec9311a82fd9599a3,bed_bath_table,52.0,276.0,1.0,850.0,34.0,23.0,42.0
04a67e69edfb208f784da30294f69c5b,sports_leisure,51.0,1256.0,1.0,1350.0,26.0,18.0,18.0
78258dcdffa72f0a40e1fd93b9a52b3d,perfumery,53.0,1207.0,1.0,525.0,22.0,14.0,23.0
cbb702235ad267cca951499fa8475606,health_beauty,52.0,2238.0,6.0,433.0,29.0,8.0,25.0
bb444fb9b046f038317b39f651f305b2,furniture_decor,46.0,623.0,4.0,1300.0,42.0,20.0,38.0
4bf1085a4e87e45ed67e38cb78186634,pet_shop,48.0,433.0,3.0,150.0,16.0,50.0,16.0
3ef8d885129ad51b20838faba23825a3,books_general_interest,45.0,510.0,1.0,550.0,25.0,5.0,18.0
44b6fc0101a9341e43ad3342a51ef75b,toys,47.0,763.0,3.0,3600.0,52.0,22.0,47.0
9e572ff4654f7064419d97a891a8b0fc,bed_bath_table,52.0,167.0,1.0,1900.0,47.0,7.0,35.0
61a4100ccd6d9c4c808a1fd954ddb8ad,small_appliances,60.0,3839.0,4.0,1450.0,24.0,24.0,24.0
674005996f7500049a539559eeec5b76,agro_industry_and_commerce,57.0,980.0,4.0,650.0,46.0,4.0,15.0
d64738c7b2e2d1778a51e835d8f02568,bed_bath_table,43.0,703.0,1.0,790.0,22.0,15.0,22.0
ebceb9726cf5c6187b48e17fe58747b0,bed_bath_table,50.0,696.0,2.0,200.0,25.0,5.0,18.0
09982590713913e225d3ce5ccb670688,baby,58.0,1977.0,1.0,200.0,17.0,17.0,15.0
6a31191d5ac5852b0478f6e245ac5b02,housewares,51.0,948.0,2.0,1250.0,28.0,21.0,29.0
b0498e44190727b728ae4490f2e9b6a5,luggage_accessories,25.0,712.0,4.0,5250.0,34.0,23.0,40.0
d03e27d4f155991fbefbd25b974b543a,auto,51.0,651.0,5.0,5750.0,64.0,5.0,39.0
933f4f76eae38d2a97ecfb7c6355f0bc,health_beauty,58.0,998.0,3.0,633.0,32.0,17.0,16.0
9fc0c73ce4d0eaaead44e81eeefebeb0,sports_leisure,57.0,1949.0,1.0,350.0,21.0,26.0,21.0
0dce093fc7ec4dec214256df878e3c08,watches_gifts,57.0,1049.0,3.0,200.0,16.0,6.0,11.0
da6f9d8ce4950ad572b7b4fe7d7e6c90,health_beauty,46.0,2184.0,3.0,275.0,21.0,3.0,15.0
2f2242912bd9f5bde4a86e128e8905d7,telephony,53.0,520.0,1.0,100.0,16.0,6.0,15.0
a0d20b18f2a06b34206ba5933b4ec05b,furniture_decor,48.0,3571.0,1.0,2600.0,17.0,17.0,60.0
d1e76288230900ffd92f91ef0fe1b509,auto,39.0,988.0,4.0,800.0,16.0,10.0,16.0
958cd4fc82ce0223c757f47bc9d67e23,auto,59.0,1275.0,6.0,1550.0,23.0,12.0,16.0
f4d705aa95ccca448e5b0deb6e5290ba,bed_bath_table,57.0,74.0,1.0,250.0,20.0,2.0,15.0
faec279ddbbce3de75d2adf10f612a5e,housewares,55.0,589.0,2.0,2600.0,50.0,30.0,32.0
b05eda1aa0322626a26b40fe913ebfc5,telephony,51.0,1257.0,1.0,75.0,19.0,5.0,11.0
893b9464c6ab7f700148fe9db838b6b4,stationery,50.0,279.0,1.0,3550.0,16.0,60.0,90.0
cf96309600a89c51987b4786465f1be3,fashion_bags_accessories,56.0,39.0,1.0,200.0,16.0,2.0,11.0
fd8a63e7365ea8b19f4ba50e07a89a06,home_appliances,59.0,490.0,3.0,200.0,27.0,13.0,17.0
be93f4f9930c70a83456e2c9cb408a85,consoles_games,50.0,300.0,2.0,200.0,17.0,2.0,12.0
0be701e03657109a8a4d5168122777fb,sports_leisure,32.0,282.0,2.0,4450.0,60.0,15.0,15.0
fa8b90b254398a181c77d51bae41eada,health_beauty,38.0,493.0,1.0,5550.0,50.0,11.0,60.0
1d1021f2e10ec199e91f5a80355fdaf5,home_appliances,57.0,223.0,3.0,350.0,27.0,13.0,17.0
2404548f978ba4db35f2a430dba36b1b,housewares,57.0,835.0,1.0,1650.0,16.0,30.0,12.0
2ef36e1cae01b86d0ff0a2f50ff2bd53,furniture_decor,40.0,899.0,2.0,4100.0,30.0,35.0,30.0
1522a5bd5aab30ceb119c8fb8ec5a8f0,sports_leisure,32.0,682.0,1.0,190.0,22.0,5.0,15.0
7fc9ddb575be2fd4783d8a2207f664b0,baby,23.0,616.0,1.0,888.0,38.0,23.0,29.0
59c5e6e108b88212fb98525c9000ecfb,office_furniture,54.0,954.0,1.0,8217.0,52.0,52.0,17.0
072346978ec57ef87579ba2cea7c7030,watches_gifts,58.0,846.0,3.0,275.0,15.0,19.0,16.0
12cabe5229bf1f037e257f645f04caa4,bed_bath_table,60.0,624.0,1.0,3300.0,45.0,13.0,35.0
83a1778b0d5b20c0724c97e35f083082,toys,55.0,460.0,1.0,1100.0,43.0,6.0,30.0
f908df99196805b5bc4ada9ef510b11b,sports_leisure,57.0,245.0,2.0,1950.0,60.0,15.0,15.0
8efa775719397f78f79c8e5c7b0afbd4,furniture_decor,22.0,275.0,1.0,1000.0,30.0,18.0,18.0
77e8ff91e2cccad62b30a0a83bec431e,watches_gifts,53.0,496.0,1.0,330.0,16.0,11.0,12.0
a91c1a94d83d36316c44e00e738607b1,auto,57.0,2063.0,1.0,1500.0,30.0,25.0,30.0
ca813b8942f85ee66b7b16d0e3855c37,bed_bath_table,54.0,427.0,1.0,15700.0,16.0,10.0,16.0
fd91e23b4465803725f329b39afe018a,furniture_decor,53.0,982.0,3.0,400.0,28.0,9.0,18.0
d2b0f9cd5e31ed47dbf92b157c0cda96,sports_leisure,46.0,1271.0,5.0,2350.0,62.0,10.0,22.0
dd72d83b749ec911396ef3337e00b633,christmas_supplies,46.0,507.0,5.0,600.0,20.0,15.0,15.0
32d2e623efaedc3666528d8c0f629b31,auto,58.0,1632.0,3.0,600.0,16.0,21.0,18.0
4bd0fb9aacc02728b9c082f154011d3f,bed_bath_table,51.0,362.0,1.0,500.0,25.0,15.0,25.0
b111c38aa707bd7b20191b63b50803e3,electronics,32.0,336.0,1.0,200.0,17.0,3.0,12.0
10d2b7a176cd8a35bcae7c15e0e7626e,sports_leisure,58.0,1033.0,5.0,750.0,16.0,10.0,11.0
b4b6d57077183818e56eb57b4e69c6ec,telephony,54.0,1529.0,2.0,250.0,16.0,10.0,11.0
c689470c5a069795896edc7b896d9251,bed_bath_table,63.0,837.0,1.0,1300.0,43.0,5.0,30.0
a72d9b5dc60e2abd5063eba3b18d1e86,housewares,44.0,314.0,4.0,300.0,27.0,9.0,19.0
2f70195374f6c3d3c6542edf5bd17c8c,watches_gifts,59.0,179.0,3.0,250.0,16.0,2.0,11.0
a8949536a84721e346d7814fd81aafbe,pet_shop,53.0,1727.0,2.0,2200.0,50.0,8.0,45.0
f89caa3ea4fb5f7b6e7fb2bb4ba61881,bed_bath_table,43.0,187.0,1.0,750.0,40.0,4.0,30.0
a3daee3915d4fb98376e039ede6bdea6,furniture_decor,45.0,264.0,1.0,6450.0,35.0,30.0,35.0
d8c365a069853295a82caf595c2c8c8d,furniture_bedroom,55.0,1931.0,1.0,200.0,16.0,2.0,11.0
76052d3aafb407055d02120f56cc8a26,furniture_decor,60.0,286.0,2.0,5850.0,30.0,40.0,30.0
1aa290cdf7d94d625562f35575218444,health_beauty,56.0,787.0,1.0,1650.0,23.0,17.0,16.0
f1e2a5604f4589523f0c31f15e3fc6cf,sports_leisure,54.0,602.0,2.0,500.0,20.0,7.0,20.0
9d5aabe3e3265ed911b2a85d14474635,toys,45.0,1638.0,2.0,1075.0,23.0,23.0,19.0
07755a0056db849613241c6d91eaf45f,watches_gifts,56.0,470.0,2.0,832.0,21.0,12.0,15.0
db100173b0d57911a2ea913f605ca844,costruction_tools_garden,57.0,1422.0,1.0,1783.0,25.0,22.0,17.0
762e9c384b4752bbcbea568e3d89856f,pet_shop,25.0,236.0,2.0,200.0,21.0,16.0,17.0
a65c5262711fe967432f3b523ae049a9,pet_shop,56.0,1347.0,2.0,6700.0,50.0,20.0,40.0
066bbc3a1363adc4d73e093aefd9363a,computers_accessories,54.0,1374.0,3.0,1900.0,26.0,10.0,20.0
808190a48d18d09af357796e2b30d932,toys,58.0,409.0,5.0,1400.0,25.0,40.0,45.0
863c8ced004542495e1025bb14124580,stationery,57.0,111.0,2.0,1450.0,25.0,55.0,37.0
6d4529d03dc71d5aa90fd51b4633fdaa,stationery,55.0,850.0,4.0,325.0,23.0,17.0,18.0
95ed6f297ce9eff502631d01905cbd9e,perfumery,42.0,931.0,2.0,228.0,18.0,8.0,14.0
88aae2af22801d0292b79bc80e4c1d01,fashion_bags_accessories,41.0,248.0,1.0,200.0,16.0,16.0,11.0
171b509779ad4fe0cbed2a3d95d10c68,pet_shop,44.0,283.0,1.0,400.0,16.0,16.0,16.0
c8e9b4087e9c9ed5acb271f61a2e239f,stationery,55.0,264.0,4.0,1700.0,28.0,55.0,37.0
7bff21aabd6f1c9055ef5c2a262fd62c,bed_bath_table,55.0,548.0,1.0,500.0,16.0,10.0,16.0
e357a8646a17191f03fd9f833a0fa29b,furniture_decor,52.0,1348.0,6.0,1175.0,34.0,20.0,22.0
bdeac558883a62ab1a048c8f3a0cdf3c,housewares,28.0,501.0,1.0,100.0,30.0,11.0,11.0
be3e31f416559f351eff764e3cef806a,sports_leisure,58.0,341.0,2.0,300.0,27.0,25.0,27.0
08fe42c83a91594fec4d1e11474200f3,health_beauty,26.0,719.0,1.0,200.0,16.0,12.0,11.0
67ee002d7de2ab248bef398033830866,electronics,40.0,427.0,1.0,150.0,25.0,7.0,16.0
acbbaa8cbb7857102ad783c73caa55c5,baby,21.0,618.0,1.0,483.0,17.0,24.0,21.0
481587fdec29c4d63a801769b4e5c578,kitchen_dining_laundry_garden_furniture,49.0,1618.0,8.0,9800.0,16.0,95.0,50.0
e24c96c234ee0f2b0947bd394ec402ca,luggage_accessories,55.0,956.0,1.0,1900.0,48.0,10.0,33.0
7755707fe561ddbc56cefcce33c97945,bed_bath_table,53.0,457.0,1.0,19100.0,62.0,47.0,47.0
49659dedf501090b249d0b09ca7faaf7,furniture_decor,58.0,1969.0,2.0,3000.0,69.0,11.0,11.0
4390e4e834a8679a940d6795b52b5e58,auto,59.0,695.0,6.0,8175.0,56.0,11.0,32.0
69ddf2dd08328f81e57bdaf72c4f3b03,furniture_decor,47.0,1186.0,3.0,400.0,53.0,8.0,11.0
33fd25c03ded294654c7d7ed6677c475,housewares,41.0,874.0,1.0,4213.0,35.0,17.0,22.0
211f62173e6bd1cf140c0b05ecf78cbe,books_general_interest,43.0,551.0,1.0,1600.0,25.0,6.0,18.0
8df319d9f48776cb857c83625848367e,computers_accessories,58.0,2083.0,4.0,300.0,17.0,17.0,17.0
061c050147b7b9fb6f088593900e8dc6,fashion_bags_accessories,48.0,150.0,2.0,400.0,16.0,5.0,16.0
5f8d452952e14aea06671fcc55e9b3f2,bed_bath_table,34.0,278.0,1.0,6800.0,45.0,36.0,19.0
04e8d74439cda81827c2cff9f165f4c5,sports_leisure,52.0,928.0,2.0,3500.0,60.0,20.0,30.0
87c9f9f88ecd5b9de26a0a61e06e1d67,sports_leisure,35.0,783.0,1.0,214.0,18.0,15.0,15.0
21191f1db2fabc46b8ae34857a3b130a,sports_leisure,40.0,806.0,1.0,450.0,19.0,22.0,19.0
8f4b17412563c9aef144af0d2b3745f4,stationery,52.0,1652.0,4.0,29000.0,50.0,50.0,30.0
64f1126c9715d5394b7301934c6833f0,sports_leisure,41.0,1819.0,7.0,9900.0,30.0,60.0,40.0
02ed3b595447e948efc3eac897e4df0e,bed_bath_table,30.0,413.0,2.0,725.0,31.0,7.0,31.0
86517efa74fb6e1a5ca3d3f2a88261c8,construction_tools_safety,56.0,864.0,1.0,300.0,16.0,16.0,16.0
0c3d6918621fbc7eb3c1dbb40d36b746,home_appliances,60.0,136.0,1.0,300.0,27.0,13.0,17.0
be3eb52ad733d7f7fff631a0cad35e81,computers_accessories,29.0,863.0,4.0,500.0,16.0,16.0,16.0
a9c425004dd5fecb05317d41c280399f,stationery,52.0,560.0,6.0,1225.0,32.0,52.0,19.0
677883eb52acde220f6d79fe67bba70a,toys,41.0,1517.0,1.0,1600.0,28.0,36.0,27.0
5b1f3328a2c6f837ecce21bca1489939,construction_tools_construction,54.0,337.0,1.0,2850.0,21.0,8.0,21.0
64df6c5d4c7440a043e13fa796eb4ac4,stationery,60.0,466.0,7.0,400.0,21.0,7.0,15.0
f2ecbb02b6da187a9f14b8ac5781faec,perfumery,54.0,935.0,1.0,50.0,16.0,5.0,11.0
1747048d975dfb4b55bc232200ccc53f,housewares,46.0,1204.0,1.0,9400.0,59.0,43.0,43.0
40057bb8798f91bc5835fe774b8b4c36,housewares,49.0,707.0,2.0,800.0,25.0,8.0,15.0
656bf6da1eeb7dd128b9b567eea3ca3e,home_construction,57.0,556.0,4.0,800.0,36.0,36.0,20.0
6cf22bb1523c34ad8da500d1084155a5,watches_gifts,41.0,756.0,4.0,267.0,17.0,12.0,14.0
fcf50ee5ad1f1a48671052487d2b0bff,computers_accessories,23.0,151.0,3.0,250.0,16.0,15.0,15.0
95dacbf52db1d378303344b43f821cb6,furniture_decor,54.0,586.0,1.0,1700.0,33.0,8.0,23.0
4ed86bcb86407328452ac1c5b3b89d67,baby,59.0,255.0,2.0,500.0,30.0,8.0,35.0
d70c831282615555625658baeb52eaa6,fashion_bags_accessories,40.0,360.0,5.0,150.0,16.0,9.0,11.0
b715d785d518112309c312260fd88842,stationery,54.0,193.0,3.0,190.0,20.0,14.0,13.0
17c4bd4269902c84acc14c497f282ddb,telephony,51.0,422.0,5.0,300.0,23.0,7.0,15.0
2c1559e64bc92171b52fdaea272cbf39,home_construction,28.0,982.0,1.0,750.0,23.0,27.0,27.0
608b018a4443a457a5cd1e58de213cb2,furniture_decor,35.0,688.0,1.0,300.0,22.0,4.0,11.0
f71050e65776861c8c3ec7a2d2b0194c,housewares,49.0,506.0,1.0,3050.0,30.0,30.0,30.0
5531ef4e7630d5f76247ac19fe92a94c,small_appliances,44.0,299.0,3.0,402.0,24.0,14.0,13.0
64464a1e471ff30f71b31bad5d656f83,bed_bath_table,29.0,451.0,1.0,200.0,20.0,12.0,20.0
e5d51a994a31fdaf8d7ec087d31a9576,health_beauty,44.0,610.0,1.0,600.0,26.0,6.0,18.0
8cd056753a29f6bd8bef9fbabaa74f43,sports_leisure,52.0,148.0,3.0,394.0,22.0,15.0,20.0
3a362c0e7f9a69276e2d95869a3e143b,health_beauty,60.0,919.0,1.0,150.0,22.0,3.0,15.0
9a803c36a15de3fd981f42c0e4cabdea,sports_leisure,45.0,3494.0,1.0,2693.0,29.0,28.0,26.0
70c1bce00b24bfd21332f7f8ebe2217f,housewares,55.0,354.0,1.0,200.0,18.0,10.0,12.0
793a96e3c85c5553d7a9ab25dcf370d3,auto,41.0,907.0,3.0,16250.0,56.0,15.0,15.0
bf7bb0eab82e5726d4401a152eb91a4a,watches_gifts,53.0,393.0,1.0,185.0,22.0,12.0,16.0
7dcc6211778e584131cd6067555e8a5c,watches_gifts,60.0,1709.0,1.0,300.0,16.0,12.0,12.0
163e6400e6dadd0fe04775c5e9331fda,baby,29.0,462.0,1.0,500.0,47.0,10.0,36.0
85fd14e978b92176dd210c046abc3540,sports_leisure,60.0,1201.0,1.0,200.0,16.0,16.0,16.0
732a5a52382de386f82728b54616c44c,construction_tools_lights,54.0,538.0,2.0,950.0,20.0,16.0,37.0
